PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
6053_01,0,0,1,46,0,0,9,0,0,527
6056_01,2,0,2,34,0,1139,0,0,1460,0
6057_01,0,0,2,39,0,51,322,1066,69,0
6060_01,2,0,2,37,0,1517,439,2104,0,147
6063_01,0,1,0,13,0,0,0,0,0,0
6072_01,0,0,0,20,0,0,141,0,0,581
6074_01,2,0,2,28,0,283,521,978,0,0
6074_02,2,1,2,54,0,0,0,0,0,0
6074_03,2,0,2,9,0,0,0,0,0,0
6078_01,0,0,2,61,0,0,1425,928,62,0
6079_01,0,1,2,18,0,0,0,0,0,0
6081_01,0,1,2,28,0,0,0,0,0,0
6081_02,2,0,2,24,0,382,0,659,0,0
6081_03,2,1,2,24,0,0,0,0,0,0
6081_04,2,0,2,0,0,0,0,0,0,0
6083_01,0,0,0,30,0,291,0,0,889,157
6084_01,0,0,1,28,0,31,536,595,33,0
6088_01,0,0,2,26,0,106,1163,177,2,0
6089_01,0,1,2,26,0,0,0,0,0,0
6093_01,0,1,2,3,0,219,0,0,0,0
6097_01,0,0,2,30,0,53,495,0,0,240
6100_01,2,0,2,51,0,0,223,864,13,208
6104_01,2,1,2,36,0,0,0,0,0,0
6113_01,0,0,2,18,0,0,0,0,0,1624
6114_01,0,0,2,27,0,698,0,0,0,0
6119_01,2,1,2,36,0,0,0,0,0,0
6119_02,0,0,2,39,0,77,1,968,2,0
6119_03,2,1,2,17,0,0,0,0,0,0
6125_01,0,0,2,24,0,36,0,0,212,863
6129_01,2,0,2,14,0,877,9,34,94,0
6131_01,2,0,1,25,0,1049,0,831,0,0
6134_01,0,0,2,35,0,0,439,1090,0,0
6140_01,2,0,2,17,0,0,0,0,0,0
6142_01,1,0,0,45,0,0,6962,0,883,3234
6142_02,1,1,2,35,0,0,0,0,0,0
6144_01,0,1,2,19,0,0,0,0,0,0
6147_01,0,0,1,28,0,0,0,0,498,0
6151_01,1,0,2,33,0,0,187,0,2758,564
6151_02,1,1,2,22,0,0,0,0,0,0
6154_01,0,1,0,32,0,0,0,0,0,0
6159_01,0,0,0,25,0,0,0,233,63,340
6160_01,0,0,2,26,0,49,11,177,38,4
6160_02,0,1,2,21,0,0,0,0,0,0
6161_01,0,1,0,49,0,0,0,0,0,0
6164_01,0,0,2,26,0,219,4157,19,0,0
6165_01,0,0,0,20,0,0,2,1442,0,0
6177_01,1,0,0,28,0,90,1539,0,27,5611
6183_01,0,0,2,35,0,30,4,525,1063,0
6185_01,1,0,0,66,0,0,1029,177,1192,16514
6187_01,2,1,2,47,0,0,0,0,0,0
6188_01,0,1,2,25,0,0,0,0,0,0
6190_01,0,0,1,23,0,0,1153,0,26,0
6193_01,2,1,2,19,0,219,0,0,0,0
6193_02,2,0,2,8,0,0,0,0,0,0
6193_03,2,0,2,42,0,1343,12,190,160,0
6193_04,2,0,2,33,0,711,12,1896,0,0
6195_01,0,0,2,29,0,870,0,1,0,0
6196_01,1,1,2,63,0,0,0,0,0,0
6197_01,0,1,1,24,0,0,0,0,0,0
6198_01,2,0,2,62,0,500,0,123,0,0
6202_01,0,0,0,28,0,89,679,0,2,1
6203_01,1,0,2,52,0,0,12350,0,13983,1515
6204_01,0,0,2,23,0,4,1754,0,0,0
6209_01,1,0,0,47,0,0,13,0,28,10587
6209_02,1,1,0,50,0,0,0,0,0,0
6210_01,1,1,2,32,0,0,0,0,303,0
6212_01,0,1,2,33,0,0,0,0,0,0
6214_01,0,0,2,26,0,0,0,644,28,0
6217_01,1,1,2,20,0,0,0,0,0,0
6217_02,1,0,0,28,0,0,845,0,694,3272
6221_01,2,1,2,38,0,0,0,0,0,0
6226_01,0,0,2,42,0,0,2,0,0,1394
6231_01,0,1,2,0,0,0,0,0,0,0
6231_02,0,1,2,23,0,0,0,0,0,0
6231_03,0,0,2,39,0,108,75,0,271,330
6233_01,0,0,1,25,0,560,0,79,2,29
6233_02,0,0,0,17,0,0,50,1211,0,527
6233_03,0,1,1,15,0,0,0,0,0,0
6235_01,1,1,2,31,0,0,0,0,0,0
6240_01,0,1,2,49,0,0,0,0,303,0
6242_01,1,1,2,41,0,0,0,0,0,0
6244_01,1,0,2,37,0,213,5,0,439,1190
6244_02,1,1,2,27,0,0,0,0,0,0
6247_01,2,0,2,13,0,911,3,620,161,0
6255_01,1,1,2,42,0,0,0,0,0,0
6257_01,0,1,2,21,0,0,0,0,0,0
6257_02,0,0,2,29,0,58,233,1,535,0
6257_03,0,1,2,0,0,0,0,0,0,0
6258_01,0,0,1,19,0,0,599,0,0,0
6259_01,0,0,2,36,0,0,3,617,106,62
6260_01,2,0,1,31,0,1462,0,10,76,212
6260_02,2,0,2,16,0,3504,143,3,739,1
6261_01,2,1,2,42,0,0,0,0,0,0
6261_02,2,1,2,16,0,0,0,0,0,0
6267_01,1,0,2,23,0,65,805,0,27,7643
6267_02,1,0,2,42,0,0,1090,0,769,2
6267_03,1,1,2,34,0,0,439,0,0,0
6267_04,1,1,0,38,0,0,0,0,0,0
6267_05,1,1,0,21,0,0,0,0,0,0
6267_06,1,1,2,25,0,0,0,0,0,0
6269_01,1,0,0,30,0,1,2076,0,0,1519
6269_02,1,0,2,40,0,0,424,0,2593,324
6269_03,1,1,0,31,0,0,0,0,0,0
6272_01,2,0,0,20,0,80,580,96,415,0
6272_02,2,1,2,37,0,0,0,0,0,0
6275_01,0,0,2,26,0,0,0,802,0,2
6278_01,2,1,0,22,0,0,0,0,0,0
6278_02,2,1,2,21,0,0,0,0,0,0
6284_01,2,1,2,33,0,0,0,0,0,0
6286_01,0,0,2,40,0,0,0,81,4,360
6286_02,0,0,2,11,0,0,0,0,0,0
6287_01,0,0,2,27,0,51,439,0,659,0
6287_02,0,0,2,22,0,219,0,0,0,792
6288_01,1,1,2,40,0,0,0,0,0,0
6288_02,1,0,2,61,1,0,0,495,1482,723
6288_03,1,1,0,28,0,0,0,0,0,0
6288_04,1,0,2,24,0,0,244,4471,5,0
6291_01,0,0,2,43,0,1009,0,3,0,0
6294_01,0,1,2,22,0,0,0,0,0,0
6295_01,1,1,0,14,0,0,0,0,0,0
6295_02,1,0,2,56,0,2071,3232,0,405,2
6298_01,2,1,2,35,0,0,0,0,0,0
6303_01,0,0,2,62,0,0,19,219,0,670
6306_01,0,1,2,44,0,0,0,0,0,0
6307_01,0,0,0,32,0,7,0,9,303,0
6310_01,2,0,2,26,0,1243,0,51,4,0
6311_01,0,0,2,22,0,0,716,0,0,0
6312_01,1,0,0,56,0,0,2854,25,279,48
6312_02,1,0,2,29,0,0,602,259,1394,14587
6314_01,0,0,2,21,0,80,0,0,0,730
6329_01,1,0,2,34,0,3186,687,73,303,828
6332_01,0,1,2,35,0,0,0,0,0,0
6332_02,0,0,2,18,0,0,0,866,0,0
6332_03,0,1,2,23,0,0,0,0,0,0
6332_04,0,0,0,18,0,257,1,0,0,900
6332_05,0,0,2,24,0,219,0,0,0,828
6332_06,0,1,1,19,0,0,0,0,0,0
6332_07,0,0,2,62,0,0,0,0,0,0
6332_08,0,0,2,52,0,0,289,0,0,682
6333_01,0,0,2,37,0,0,0,0,1065,0
6336_01,0,0,2,21,0,154,0,635,0,0
6337_01,0,1,2,48,0,0,0,0,0,0
6342_01,2,0,2,43,0,69,1439,528,0,268
6342_02,2,0,2,18,0,1839,0,225,11,0
6345_01,2,1,2,33,0,0,0,0,0,0
6345_02,2,1,2,33,0,0,0,0,0,0
6350_01,1,0,2,29,0,219,0,0,0,0
6352_01,1,1,0,66,0,0,0,0,0,0
6352_02,1,0,2,41,0,0,9788,8,0,36
6358_01,0,0,2,17,0,0,981,0,6,0
6358_02,0,0,0,8,0,0,0,0,0,0
6359_01,0,0,0,20,0,2,0,18,844,581
6362_01,0,0,0,25,0,60,293,0,0,0
6364_01,0,1,2,47,0,0,0,0,0,0
6375_01,0,0,1,40,0,1249,41,0,258,0
6377_01,2,1,2,26,0,0,0,0,0,0
6379_01,0,0,2,19,0,257,0,47,685,1194
6382_01,0,0,1,35,0,718,0,383,67,32
6383_01,0,1,2,0,0,0,0,177,0,0
6383_02,0,0,0,12,0,0,0,177,0,0
6383_03,0,0,1,37,0,18,0,646,6,102
6384_01,0,0,2,38,0,0,0,761,303,25
6386_01,0,0,0,34,0,0,712,9,0,0
6387_01,0,0,2,30,0,228,503,73,0,60
6389_01,2,0,0,22,0,2642,0,5,15,0
6391_01,2,1,2,23,0,0,0,0,303,0
6391_02,2,1,2,59,0,0,0,0,0,0
6392_01,2,1,2,19,0,0,0,0,0,0
6393_01,2,1,2,16,0,0,0,0,0,0
6395_01,0,0,2,22,0,28,727,1,36,0
6401_01,1,0,2,30,0,201,2875,0,75,6
6401_02,1,0,0,26,0,108,350,0,2941,85
6403_01,0,0,2,18,0,0,4,1,483,205
6410_01,1,0,2,29,0,0,536,0,1644,4
6410_02,1,0,2,32,0,0,85,0,2077,802
6417_01,2,1,2,33,0,0,439,0,0,0
6420_01,0,0,2,20,0,330,1400,20,0,66
6423_01,1,0,0,55,0,1,9322,26,12690,137
6425_01,2,0,2,41,0,1455,0,0,1,0
6425_02,2,1,2,22,0,0,0,0,0,0
6426_01,2,0,2,61,0,786,439,117,144,0
6427_01,2,1,2,20,0,0,0,0,0,0
6429_01,0,0,2,57,0,0,786,0,23,0
6435_01,0,0,2,17,0,119,81,0,37,479
6438_01,1,0,2,60,0,0,60,0,4,3994
6440_01,0,1,1,20,0,0,0,0,0,0
6441_01,0,0,0,20,0,321,0,12,306,0
6445_01,0,0,2,40,0,3,0,0,714,1081
6460_01,1,0,2,28,0,0,7388,0,897,1098
6465_01,0,0,1,17,0,0,0,0,0,0
6466_01,0,0,2,18,0,0,27,0,526,6
6467_01,1,0,0,46,0,0,9540,177,0,22272
6469_01,0,1,1,29,0,0,0,0,0,0
6474_01,0,0,2,25,0,330,5,642,42,0
6476_01,0,0,2,59,0,0,1,0,34,872
6479_01,1,1,0,17,0,0,0,0,0,0
6479_02,1,0,2,65,0,0,0,0,0,0
6483_01,2,1,2,32,0,0,0,0,0,0
6484_01,0,0,2,35,0,0,702,63,12,101
6486_01,1,1,2,18,0,0,0,0,0,0
6491_01,0,0,0,23,0,0,0,0,0,722
6491_02,0,0,2,27,0,12,27,6,740,0
6491_03,0,1,2,0,0,0,0,0,0,0
6495_01,0,0,2,26,0,0,87,0,722,0
6496_01,0,1,2,38,0,0,439,0,0,0
6496_02,0,0,2,35,0,224,150,429,1,0
6497_01,0,0,2,32,0,6,952,0,33,5
6498_01,0,0,1,9,0,0,0,0,0,0
6499_01,0,0,2,11,0,0,0,0,0,0
6499_02,0,0,2,13,0,2195,0,21,0,0
6499_03,0,0,2,2,0,0,0,0,0,0
6499_04,0,0,1,12,0,0,0,0,0,0
6499_05,0,0,2,27,0,0,0,0,761,141
6499_06,0,1,1,14,0,0,0,0,0,0
6499_07,0,1,2,37,0,0,0,0,0,0
6499_08,0,1,1,6,0,0,0,0,0,0
6504_01,1,1,0,36,0,0,0,0,303,0
6504_02,1,0,2,27,0,0,16250,2332,2442,1152
6505_01,0,0,2,20,0,705,0,177,0,1
6506_01,0,0,1,24,0,1463,0,84,0,2
6506_02,0,0,0,21,0,0,45,0,377,284
6507_01,0,1,0,50,0,0,0,0,0,0
6515_01,0,0,2,18,0,0,1354,0,0,9
6516_01,1,1,2,34,0,0,0,177,0,0
6516_02,1,1,0,22,0,0,0,0,0,0
6518_01,2,1,2,63,0,0,0,0,0,0
6519_01,2,0,2,39,1,1096,0,647,7,0
6521_01,2,0,2,26,0,1018,0,0,0,42
6524_01,2,0,0,27,0,946,96,26,5,0
6527_01,0,1,1,17,0,0,0,0,0,0
6528_01,0,1,1,39,0,0,0,0,0,0
6532_01,0,0,0,26,0,0,405,2,101,251
6533_01,0,1,2,30,0,0,0,0,303,0
6533_02,0,0,2,26,0,10,164,0,590,0
6534_01,2,0,0,34,0,1178,0,1,1,0
6536_01,0,0,2,24,0,0,616,0,0,188
6537_01,0,0,2,21,0,0,0,129,662,0
6538_01,1,0,2,25,0,0,571,0,467,913
6542_01,0,0,0,64,0,928,34,0,0,0
6543_01,0,0,2,40,0,1,1973,0,0,5
6550_01,0,0,0,28,0,0,509,0,3828,707
6551_01,0,0,1,23,0,0,880,1117,0,0
6554_01,2,1,2,46,0,0,0,0,0,0
6555_01,0,0,0,22,0,0,3,726,0,4
6559_01,0,0,2,0,0,0,0,0,0,0
6559_02,0,0,2,8,0,0,0,0,0,0
6559_03,0,0,2,35,0,252,6,878,0,3
6564_01,1,0,2,22,0,0,3789,0,1178,5
6564_02,1,1,2,29,0,0,0,0,0,0
6566_01,0,0,2,25,0,99,439,6,0,914
6571_01,0,0,2,24,0,701,23,0,0,0
6575_01,1,1,0,26,0,0,0,0,0,0
6576_01,2,1,2,20,0,0,0,0,0,0
6577_01,0,0,2,40,0,22,439,830,66,0
6577_02,0,0,1,28,0,3,4,35,328,325
6577_03,0,1,2,22,0,0,0,0,0,0
6579_01,0,1,1,23,0,0,0,0,0,0
6581_01,0,0,2,26,0,0,0,0,86,310
6584_01,0,0,2,19,0,0,5649,0,0,0
6586_01,2,0,2,35,0,1162,0,4,7,0
6587_01,0,1,0,41,0,0,0,0,0,0
6589_01,1,1,2,37,0,0,0,0,0,0
6596_01,2,0,2,44,0,3,745,214,0,0
6596_02,2,0,2,34,0,2455,0,8,175,0
6597_01,0,0,2,39,0,0,134,0,704,7
6600_01,2,0,2,27,0,19,0,2461,0,0
6600_02,2,0,2,32,0,881,0,0,9,56
6605_01,0,1,0,13,0,0,0,0,0,0
6605_02,0,0,0,10,0,0,0,0,0,0
6607_01,2,0,2,28,0,219,369,579,0,0
6610_01,0,1,2,25,0,0,0,0,0,0
6612_01,0,0,2,28,0,0,0,0,0,0
6612_02,0,0,2,27,0,864,1,0,0,23
6612_03,0,0,2,29,0,121,0,55,12,638
6612_04,0,0,0,6,0,0,0,0,0,0
6612_05,0,0,2,2,0,0,0,0,0,0
6612_06,0,1,1,6,0,0,0,0,0,0
6615_01,2,1,2,24,0,0,0,0,0,0
6617_01,1,1,2,31,0,0,0,0,0,0
6617_02,1,1,0,35,0,0,0,0,0,0
6617_03,1,1,0,13,0,0,0,0,0,0
6619_01,1,0,2,64,0,0,495,0,2420,1844
6627_01,0,0,2,18,0,0,0,1709,0,0
6629_01,0,0,2,32,0,0,0,2153,0,0
6632_01,0,0,2,21,0,185,41,510,0,0
6636_01,0,1,2,13,0,0,0,0,0,0
6640_01,1,1,0,43,0,0,0,0,0,0
6644_01,0,0,2,39,0,0,285,65,320,213
6648_01,0,1,1,26,0,0,0,0,0,0
6651_01,0,0,1,21,0,484,0,104,66,34
6653_01,0,0,2,18,0,0,1826,53,127,0
6657_01,0,1,2,27,0,0,0,0,0,0
6658_01,2,0,2,28,0,0,0,0,0,0
6658_02,2,0,2,27,0,0,0,0,0,0
6658_03,2,0,2,29,0,1249,439,1005,369,0
6661_01,2,0,2,20,0,173,436,258,0,0
6666_01,0,0,1,26,0,0,48,408,126,66
6677_01,0,1,1,28,0,0,0,0,0,0
6678_01,2,0,0,34,0,1548,544,533,150,2
6678_02,2,1,2,15,0,0,0,0,303,0
6679_01,0,0,0,24,0,487,0,177,0,0
6682_01,2,1,2,26,0,0,0,0,0,0
6682_02,2,0,2,14,0,599,229,2396,0,0
6685_01,0,0,0,24,0,153,0,1153,0,3185
6686_01,1,0,2,31,0,219,3866,0,381,2168
6687_01,2,0,2,21,0,1478,0,378,0,84
6688_01,1,1,2,28,0,0,0,0,0,0
6689_01,2,0,2,19,0,1043,13,28,0,0
6689_02,2,0,2,50,0,286,0,735,20,0
6690_01,0,1,2,15,0,0,0,0,0,0
6695_01,0,0,0,34,0,36,229,468,72,0
6696_01,0,0,2,35,0,14,320,1078,0,3
6700_01,0,1,2,34,0,0,0,0,0,0
6700_02,0,0,2,36,0,0,0,0,808,0
6701_01,1,1,2,27,0,0,0,0,0,0
6703_01,2,0,2,30,0,14,0,41,1647,0
6704_01,2,0,2,34,0,0,0,0,0,0
6705_01,0,0,2,45,0,1,0,510,0,736
6710_01,0,1,2,21,0,0,439,0,0,0
6712_01,0,0,2,56,0,0,0,144,554,129
6714_01,0,0,2,21,0,507,85,305,0,11
6715_01,0,0,2,28,0,9,101,34,555,5
6716_01,0,0,2,38,0,0,11,25,938,14
6717_01,1,1,0,34,0,0,0,0,0,0
6723_01,1,0,2,33,0,0,4283,0,1294,1412
6728_01,1,1,0,34,0,0,0,0,0,0
6732_01,0,0,2,19,0,1177,1619,0,0,0
6733_01,0,0,2,19,0,0,649,54,0,0
6735_01,0,0,2,17,0,2379,0,1,42,166
6737_01,0,0,2,20,0,219,0,610,0,0
6738_01,2,0,0,22,0,451,0,490,1,19
6738_02,2,1,2,35,0,0,0,0,0,0
6740_01,2,0,2,50,0,949,24,63,0,271
6743_01,2,1,2,19,0,0,0,0,0,0
6752_01,0,0,2,23,0,699,0,904,0,0
6752_02,0,0,0,38,0,432,0,0,158,82
6752_03,0,0,2,20,0,0,5,1,769,0
6755_01,0,0,2,31,0,1155,0,0,0,0
6759_01,0,1,1,28,0,0,0,0,0,0
6767_01,2,0,2,36,0,1273,0,3,642,700
6767_02,2,0,2,27,0,134,73,509,303,0
6768_01,0,0,2,66,0,0,429,0,298,997
6769_01,2,1,2,14,0,0,0,0,0,0
6770_01,1,1,0,29,0,0,0,0,0,0
6770_02,1,1,0,34,0,0,0,0,0,0
6770_03,1,1,0,13,0,0,0,0,0,0
6771_01,0,0,2,47,0,0,0,4,898,0
6772_01,0,1,2,26,0,0,0,0,0,0
6772_02,0,0,2,50,0,166,0,514,114,0
6777_01,1,1,0,38,0,0,0,0,0,0
6781_01,0,1,0,59,0,0,0,177,0,0
6783_01,0,1,2,43,0,0,0,0,0,0
6785_01,0,1,2,30,0,0,0,0,0,0
6790_01,0,0,1,33,0,455,0,11,0,302
6791_01,0,0,0,33,0,0,1601,57,0,0
6793_01,1,0,2,42,0,88,2062,0,25,0
6793_02,1,1,2,17,0,0,0,0,0,0
6795_01,2,0,2,18,1,988,0,732,356,0
6797_01,0,0,2,34,0,512,38,0,26,284
6803_01,0,0,2,46,0,0,445,8,146,0
6804_01,0,0,2,35,0,0,623,139,0,109
6807_01,0,0,0,40,0,66,1029,62,0,0
6807_02,0,1,2,26,0,219,0,0,0,0
6809_01,0,0,2,43,0,0,0,9,698,81
6811_01,0,1,1,41,0,0,439,0,0,0
6812_01,0,0,2,31,0,1,227,0,495,0
6812_02,0,0,2,23,0,29,439,0,787,0
6815_01,0,0,2,25,0,0,2,476,421,2
6819_01,0,0,2,37,0,244,0,182,0,489
6819_02,0,1,1,14,0,0,0,0,0,0
6819_03,0,1,2,3,0,0,439,0,0,0
6823_01,0,1,1,18,0,0,0,0,0,310
6828_01,0,1,2,35,0,0,0,0,0,0
6830_01,0,1,1,19,0,0,0,0,0,0
6835_01,2,1,1,39,0,0,0,0,0,0
6835_02,2,0,2,48,0,219,0,149,4,0
6836_01,0,0,2,27,0,365,305,0,13,225
6838_01,1,1,2,3,0,0,0,0,0,0
6838_02,1,0,2,28,0,0,6562,0,3430,18670
6838_03,1,0,0,34,0,695,2325,0,21,9626
6842_01,2,0,2,31,0,631,0,898,27,43
6845_01,1,1,0,60,0,0,0,0,0,0
6846_01,0,0,2,45,0,2,0,59,2,1754
6847_01,1,0,0,48,0,219,996,197,151,4532
6849_01,1,0,2,21,0,0,633,0,5865,145
6852_01,0,0,1,24,0,0,380,225,0,310
6852_02,0,0,2,16,0,0,1,0,964,0
6855_01,0,0,2,19,0,0,490,0,159,0
6856_01,2,0,0,26,0,2676,1,143,0,0
6860_01,0,0,2,22,0,804,0,0,2,0
6867_01,0,0,2,33,0,0,0,723,108,115
6870_01,2,0,2,44,1,542,3,46,674,0
6872_01,0,1,2,27,0,0,0,0,0,0
6874_01,0,1,1,23,0,0,0,0,0,0
6875_01,1,0,0,43,0,0,1592,0,1738,0
6875_02,1,0,2,14,0,4207,689,0,0,558
6875_03,1,0,0,41,0,60,3146,0,12,479
6876_01,0,0,2,20,0,0,670,0,0,22
6876_02,0,0,2,0,0,0,0,0,0,0
6876_03,0,1,2,2,0,0,0,0,0,0
6877_01,0,0,0,22,0,20,155,0,373,90
6878_01,2,1,2,29,0,0,0,0,0,0
6881_01,2,0,0,35,0,333,10,1063,7,365
6884_01,0,1,2,20,0,0,0,0,0,0
6886_01,0,1,1,16,0,0,0,0,0,0
6888_01,1,0,2,38,0,219,1501,219,470,173
6888_02,1,1,2,35,0,0,0,0,0,0
6888_03,1,0,2,19,0,0,0,0,0,0
6888_04,1,0,1,25,1,5100,150,0,170,0
6890_01,0,0,2,32,0,1,15,0,1,773
6897_01,0,0,2,24,0,449,0,1,0,244
6904_01,0,1,2,20,0,0,0,0,0,0
6904_02,0,1,2,27,0,0,0,0,0,0
6904_03,0,0,2,18,0,2,7,761,75,0
6909_01,1,1,2,31,0,0,0,0,0,0
6914_01,0,1,2,47,0,0,0,0,0,0
6916_01,1,1,2,58,0,0,0,0,0,0
6919_01,0,1,1,37,0,0,0,0,0,0
6922_01,0,1,1,35,0,0,0,0,0,0
6923_01,2,1,2,38,0,0,0,0,0,0
6927_01,0,0,2,32,0,0,270,0,560,84
6933_01,1,1,0,35,0,0,0,0,0,0
6933_02,1,0,2,27,0,0,0,0,303,0
6935_01,0,0,2,61,0,703,0,0,0,0
6936_01,2,0,2,72,0,2596,0,193,0,0
6936_02,2,0,2,30,0,1265,439,0,838,0
6936_03,2,1,2,14,0,0,0,0,0,0
6938_01,0,1,2,28,0,0,0,177,0,0
6941_01,0,1,2,20,0,0,0,0,0,0
6942_01,0,1,2,41,0,0,0,0,0,0
6948_01,0,1,2,29,0,0,0,0,0,0
6952_01,1,1,2,32,0,0,0,0,0,0
6953_01,0,0,2,33,0,250,279,329,12,0
6955_01,0,0,2,27,0,0,216,168,251,53
6956_01,0,0,0,21,0,11,0,0,499,77
6958_01,0,0,2,21,0,11,653,0,35,61
6959_01,0,0,2,18,0,646,0,0,1444,0
6959_02,0,1,0,3,0,0,0,0,0,0
6959_03,0,1,1,0,0,0,0,0,0,0
6961_01,1,0,2,41,0,0,620,0,605,873
6961_02,0,0,2,57,0,0,2847,0,101,9613
6965_01,2,1,2,50,0,219,0,0,0,0
6969_01,2,0,2,54,0,2538,0,60,1,0
6974_01,0,0,2,49,0,757,0,0,0,46
6975_01,2,0,2,19,0,1752,0,157,303,0
6983_01,2,1,2,51,0,0,0,0,0,0
6983_02,2,0,2,28,0,1,0,66,2016,0
6986_01,0,1,0,5,0,0,0,0,0,0
6986_02,0,0,2,13,0,1894,8,42,1,72
6986_03,0,1,1,0,0,0,0,0,0,0
6986_04,0,0,0,8,0,0,0,0,0,0
6986_05,0,1,2,27,0,0,0,0,0,0
6986_06,0,0,1,13,0,0,858,20,0,0
6986_07,0,0,2,47,0,18,719,87,0,3
6986_08,0,1,2,6,0,0,0,0,0,0
6989_01,0,1,2,59,0,0,0,0,0,0
6993_01,0,0,0,20,0,888,0,352,0,0
7000_01,2,1,2,35,0,0,0,0,0,0
7003_01,0,0,2,22,0,0,0,332,236,125
7009_01,2,0,0,16,0,2438,0,332,0,1
7009_02,2,0,2,18,0,1718,0,868,636,0
7012_01,2,1,2,26,0,0,0,0,0,0
7023_01,0,0,2,19,0,478,0,161,112,0
7024_01,2,1,0,23,0,0,0,177,0,0
7030_01,0,0,2,21,0,0,141,0,121,626
7033_01,0,0,2,32,0,131,0,177,5,0
7035_01,0,1,1,25,0,0,0,0,0,0
7043_01,0,1,1,50,0,0,0,0,0,0
7046_01,1,0,0,27,0,6,400,0,6472,0
7046_02,1,0,0,44,0,0,1190,0,1906,167
7046_03,1,0,2,47,0,0,339,0,508,2000
7054_01,1,0,2,58,0,0,3770,0,1,27
7054_02,1,1,0,27,0,0,0,0,0,0
7055_01,2,1,2,52,0,0,0,0,303,0
7063_01,0,0,2,21,0,2,54,696,56,0
7063_02,0,0,2,25,0,50,0,1,5125,472
7064_01,0,0,1,31,0,0,625,0,0,0
7065_01,0,1,2,28,0,0,0,0,0,310
7066_01,0,0,2,42,0,409,1005,0,454,657
7066_02,0,1,2,49,0,0,0,0,0,0
7067_01,0,0,2,3,0,0,0,0,0,0
7067_02,0,1,2,5,0,0,0,0,0,0
7067_03,0,0,2,28,0,844,0,0,27,2
7070_01,1,0,0,57,0,0,1830,0,0,89
7075_01,2,0,2,29,0,0,0,227,66,1005
7076_01,0,1,2,29,0,0,0,0,0,0
7081_01,1,0,2,21,0,0,9336,1,51,919
7081_02,1,1,0,25,0,0,0,0,0,0
7100_01,1,0,0,26,0,0,5283,0,3,36
7100_02,1,0,0,33,1,0,2105,24,0,5879
7101_01,1,0,0,43,0,94,5196,602,6603,510
7101_02,1,0,0,26,0,0,2524,3,3493,0
7102_01,1,1,2,13,0,0,0,0,0,0
7103_01,2,0,2,30,0,879,0,420,0,0
7103_02,2,1,0,8,0,0,0,0,0,0
7107_01,0,1,1,28,0,0,0,0,0,0
7108_01,1,0,2,23,0,4,3142,0,3473,407
7112_01,0,0,2,22,0,22,0,1367,0,0
7115_01,2,1,2,36,0,0,0,0,0,0
7122_01,0,0,2,35,0,0,0,904,0,0
7123_01,0,0,2,26,0,699,439,5,50,1
7124_01,1,1,2,15,0,0,0,0,0,0
7124_02,1,1,0,18,0,0,0,0,0,0
7124_03,1,0,2,41,0,0,2925,0,1623,0
7125_01,2,1,1,41,0,0,0,0,0,0
7129_01,0,0,2,22,0,8,796,1825,553,0
7130_01,0,1,0,28,0,0,0,0,303,0
7130_02,0,1,1,0,0,0,0,0,0,0
7130_03,0,0,2,16,0,219,36,125,4,13
7130_04,0,0,1,27,0,0,0,0,687,2
7130_05,0,0,0,13,0,0,0,0,0,0
7130_06,0,0,0,1,0,0,0,0,0,0
7130_07,0,0,2,32,0,808,0,2,0,0
7131_01,0,0,2,35,0,22,1240,0,1,1
7135_01,0,1,2,40,0,0,0,0,0,0
7135_02,0,0,0,17,0,0,0,799,2,0
7135_03,0,0,1,49,0,0,1473,4,37,0
7135_04,0,1,2,21,0,0,0,0,0,0
7136_01,0,1,0,9,0,0,0,0,0,0
7138_01,2,0,2,27,0,1298,460,63,0,0
7139_01,1,0,2,59,0,0,186,0,945,2655
7141_01,0,0,1,25,0,91,403,0,64,0
7145_01,0,0,2,21,0,1219,742,5,324,0
7146_01,0,0,2,15,0,219,0,8,1,2079
7147_01,1,1,0,28,0,0,0,0,0,0
7150_01,0,0,2,42,0,0,387,0,241,31
7150_02,0,1,2,22,0,0,0,0,0,0
7153_01,0,0,2,21,0,0,439,0,463,0
7154_01,0,0,2,48,0,376,0,24,0,483
7158_01,0,0,2,24,0,410,0,154,0,125
7163_01,1,1,2,47,0,0,0,0,0,0
7163_02,1,1,0,13,0,0,0,0,0,0
7163_03,1,0,0,32,0,0,2367,0,9891,88
7164_01,0,0,1,29,0,2,213,177,19,226
7169_01,0,1,2,35,0,0,0,0,0,0
7172_01,2,0,2,24,0,58,177,279,15,1552
7172_02,2,0,2,52,0,1350,0,0,0,19
7174_01,0,0,2,21,0,0,4,4,636,0
7178_01,2,1,2,36,0,0,0,0,0,0
7183_01,0,1,2,19,0,0,0,0,0,0
7185_01,1,1,2,39,0,0,0,0,0,0
7195_01,0,1,2,59,0,0,0,0,0,0
7196_01,2,1,0,45,0,0,0,0,0,0
7198_01,0,1,1,25,0,0,439,0,0,0
7201_01,2,0,2,64,0,509,439,1023,0,80
7204_01,2,0,0,24,0,114,0,0,1479,0
7209_01,1,0,2,36,0,0,0,0,0,0
7209_02,1,0,2,26,0,0,2768,0,5,559
7211_01,2,0,2,31,0,1415,0,271,412,0
7212_01,0,0,2,18,0,0,1201,0,0,0
